,phrase,label,sentiment,subjectivity,language,count
Tatjana Ohm,Tatjana Ohm,PER,0.0,0.0,de,3
Sauli Niinistö,Sauli Niinistö,PER,0.0,0.0,de,3
Pinchas Goldschmidt,Pinchas Goldschmidt,PER,-0.2333333333333333,0.0,de,3
Chan Yunis,Chan Yunis,PER,0.0,0.0,de,3
Jan Nepomnjaschtschi,Jan Nepomnjaschtschi,PER,1.0,0.0,de,3
Boris Kagarlizki,Boris Kagarlizki,PER,-0.4666666666666666,0.0,de,3
Jens Kerstan,Jens Kerstan,PER,0.3333333333333333,0.0,de,3
Müssen Gläubige,Müssen Gläubige,PER,-1.0,0.0,de,3
Clemens Fritz,Clemens Fritz,PER,0.05000000000000001,0.0,de,3
Ole Werner,Ole Werner,PER,0.0,0.0,de,3
Jurij Ihnat,Jurij Ihnat,PER,0.3333333333333333,0.0,de,3
Christian Miele,Christian Miele,PER,-0.3333333333333333,0.0,de,3
Edgars Rinkevi,Edgars Rinkevi,PER,0.4666666666666666,0.0,de,3
Li Hui,Li Hui,PER,0.2333333333333333,0.0,de,3
Viktor But,Viktor But,PER,0.2333333333333333,0.0,de,3
Pedro Sánchez,Pedro Sánchez,PER,-0.3333333333333333,0.0,de,3
Dževad Karahasan,Dževad Karahasan,PER,0.0,0.0,de,3
Holger Münch,Holger Münch,PER,-0.16666666666666666,0.16666666666666666,de,3
Iris Klein,Iris Klein,PER,-0.6999999999999998,0.0,de,3
Yoon Suk Yeol,Yoon Suk Yeol,PER,0.4666666666666666,0.0,de,3
Markus Braun,Markus Braun,PER,0.0,0.0,de,3
Patrick Pleul,Patrick Pleul,PER,0.19999999999999998,0.0,de,3
Ria Schröder,Ria Schröder,PER,0.0,0.0,de,3
Christopher Clark,Christopher Clark,PER,0.2833333333333333,0.0,de,3
Wolfgang Maria Weber,Wolfgang Maria Weber,PER,0.0,0.0,de,3
Peter Maurer,Peter Maurer,PER,0.3333333333333333,0.0,de,3
Reinhard Dirr,Reinhard Dirr,PER,-0.2333333333333333,0.6666666666666666,de,3
Joanna Bator,Joanna Bator,PER,0.0,0.0,de,3
Marcel Beyer,Marcel Beyer,PER,0.0,0.0,de,3
Alexander Dugin,Alexander Dugin,PER,-0.10000000000000002,0.3333333333333333,de,3
Sergei Lebedew,Sergei Lebedew,PER,0.0,0.0,de,3
Rasmus Andresen,Rasmus Andresen,PER,0.4666666666666666,0.0,de,3
Edward Snowden,Edward Snowden,PER,0.0,0.0,de,3
Anna Politkowskaja,Anna Politkowskaja,PER,-0.43333333333333335,0.0,de,3
Irene Mihalic,Irene Mihalic,PER,0.0,0.0,de,3
Rüdiger von Fritsch,Rüdiger von Fritsch,PER,-1.0,0.0,de,3
Roman Goncharenko,Roman Goncharenko,PER,-0.16666666666666666,0.0,de,3
Joachim Krause,Joachim Krause,PER,0.5666666666666667,0.0,de,3
Wadim Ostanin,Wadim Ostanin,PER,0.0,0.0,de,3
Leo Docherty,Leo Docherty,PER,0.0,0.0,de,3
UN-Hochkommissar Grandi,UN-Hochkommissar Grandi,PER,0.0,0.0,de,3
Andreas Geisler,Andreas Geisler,PER,0.0,0.0,de,3
Pietro Lombardi,Pietro Lombardi,PER,0.0,0.0,de,3
Wiktor Pintschuk,Wiktor Pintschuk,PER,-0.2333333333333333,0.0,de,3
Aaron Kaufman,Aaron Kaufman,PER,0.6666666666666666,0.0,de,3
Matteo Salvini,Matteo Salvini,PER,0.0,0.0,de,3
Ex-Botschafter Melnyk,Ex-Botschafter Melnyk,PER,0.0,0.0,de,3
Sanna Marin,Sanna Marin,PER,0.0,0.0,de,3
Wadym Prystajko,Wadym Prystajko,PER,-0.6555555555555556,0.1111111111111111,de,3
Cornelia Poletto,Cornelia Poletto,PER,0.9,0.0,de,3
Putin-Kennerin Fiona Hill,Putin-Kennerin Fiona Hill,PER,0.0,0.0,de,3
Christian Freuding,Christian Freuding,PER,-0.4666666666666666,0.3333333333333333,de,3
Nato-Beitritt Finnlands,Nato-Beitritt Finnlands,PER,-0.3,0.0,de,3
Johanna-Maria Fritz,Johanna-Maria Fritz,PER,0.0,0.0,de,3
Paul Naggear,Paul Naggear,PER,0.2333333333333333,0.0,de,3
Leonore Gewessler,Leonore Gewessler,PER,0.0,0.0,de,3
Jürgen Habermas,Jürgen Habermas,PER,-0.3333333333333333,0.0,de,3
Gabriel Makhlouf,Gabriel Makhlouf,PER,0.0,0.0,de,3
Elena Milaschina,Elena Milaschina,PER,-0.3333333333333333,0.0,de,3
Mark Pieth,Mark Pieth,PER,0.0,0.0,de,3
Georges Mohasseb,Georges Mohasseb,PER,0.3333333333333333,0.0,de,3
Oleg Nawalny,Oleg Nawalny,PER,-0.2333333333333333,0.0,de,3
Mick Ryan,Mick Ryan,PER,-0.2333333333333333,0.0,de,3
Jon Schnee,Jon Schnee,PER,0.6666666666666666,0.0,de,3
Steffen Schwarzkopf,Steffen Schwarzkopf,PER,0.6999999999999998,0.0,de,3
Jamal Tuschick,Jamal Tuschick,PER,0.0,0.0,de,3
Günther Jauch,Günther Jauch,PER,0.04444444444444443,0.6666666666666666,de,3
Ivan Krastev,Ivan Krastev,PER,0.0,0.0,de,3
FDP-Verteidigungsexpertin Strack-Zimmermann,FDP-Verteidigungsexpertin Strack-Zimmermann,PER,-0.4666666666666666,0.0,de,3
Harry Styles,Harry Styles,PER,0.0,0.0,de,3
Wagner-Gründer Prigoschin,Wagner-Gründer Prigoschin,PER,0.4666666666666666,0.0,de,3
Ibragim Sakrijew,Ibragim Sakrijew,PER,0.2833333333333333,0.0,de,3
Katina Schubert,Katina Schubert,PER,0.0,0.0,de,3
Chris Bowen,Chris Bowen,PER,0.0,0.0,de,3
Seymour Hersch,Seymour Hersch,PER,0.0,0.0,de,3
Christoph Blocher,Christoph Blocher,PER,-0.3333333333333333,0.0,de,3
Claudia Kemfert,Claudia Kemfert,PER,0.2333333333333333,0.0,de,3
Margot Käßmann,Margot Käßmann,PER,0.0,0.0,de,3
Nicole Deitelhoff,Nicole Deitelhoff,PER,0.3333333333333333,0.0,de,3
Thomas Mann,Thomas Mann,PER,0.0,0.0,de,3
Scholz +++,Scholz +++,PER,0.5666666666666667,0.0,de,3
Barbara Walters,Barbara Walters,PER,-1.0,0.0,de,3
James Bond,James Bond,PER,-0.4666666666666666,0.0,de,3
Denis Trubetskoy,Denis Trubetskoy,PER,0.0,0.0,de,3
Rustem Umjerow,Rustem Umjerow,PER,0.3333333333333333,0.6666666666666666,de,3
Wolf Haas,Wolf Haas,PER,0.0,0.0,de,3
Ian Kershaw,Ian Kershaw,PER,-0.3666666666666667,0.0,de,3
Habecks Heizungs-Hammer,Habecks Heizungs-Hammer,PER,0.2333333333333333,0.0,de,3
Yuliya P,Yuliya P,PER,0.0,0.0,de,3
Katharina Dröge,Katharina Dröge,PER,-0.3333333333333333,0.0,de,3
Linken-Chef Martin Schirdewan,Linken-Chef Martin Schirdewan,PER,0.3333333333333333,0.0,de,3
Anna Heiser,Anna Heiser,PER,-0.4666666666666666,0.0,de,3
Kathy Hochul,Kathy Hochul,PER,0.0,0.0,de,3
Roger Köppel,Roger Köppel,PER,-0.05000000000000001,0.0,de,3
Caroline Duddridge,Caroline Duddridge,PER,0.3333333333333333,0.6666666666666666,de,3
Wolfgang Ischinger,Wolfgang Ischinger,PER,-0.3333333333333333,0.0,de,3
Maksym Dotsenko,Maksym Dotsenko,PER,0.0,0.0,de,3
Agnetha Fältskog,Agnetha Fältskog,PER,0.0,0.0,de,3
Andreas Felsch,Andreas Felsch,PER,0.0,0.0,de,3
Sarah Wagenknecht,Sarah Wagenknecht,PER,0.0,0.0,de,3
Caleb Farley,Caleb Farley,PER,0.0,0.0,de,3
Sarah Mardini,Sarah Mardini,PER,0.0,0.0,de,3
Vincenzo La Porta,Vincenzo La Porta,PER,0.4666666666666666,0.0,de,3
Eduard Moskaljow,Eduard Moskaljow,PER,0.0,0.0,de,3
Casey White,Casey White,PER,0.3333333333333333,0.0,de,3
Dmytro Lubinez,Dmytro Lubinez,PER,0.0,0.3333333333333333,de,3
Oleg Vyugin,Oleg Vyugin,PER,-0.9,0.0,de,3
Jürgen Sparwasser,Jürgen Sparwasser,PER,0.0,0.0,de,3
Immanuel Kant,Immanuel Kant,PER,0.0,0.0,de,3
Gennadi Lopirew,Gennadi Lopirew,PER,-0.10000000000000002,0.0,de,3
Ukraine-Präsident Selenskyj,Ukraine-Präsident Selenskyj,PER,0.0,0.0,de,3
Dietmar Deffner,Dietmar Deffner,PER,0.2333333333333333,0.0,de,3
Ingo Gerhartz,Ingo Gerhartz,PER,0.0,0.0,de,3
Werner Pluta,Werner Pluta,PER,0.6999999999999998,0.0,de,3
Armin Papperger,Armin Papperger,PER,0.0,0.0,de,3
Martin Impler,Martin Impler,PER,0.0,0.0,de,3
Ex-Nato-General Domröse,Ex-Nato-General Domröse,PER,0.0,1.0,de,3
Xi Putins,Xi Putins,PER,0.0,0.3333333333333333,de,3
Kay Nietfeld,Kay Nietfeld,PER,0.0,0.0,de,3
Moritz Schularick,Moritz Schularick,PER,0.2333333333333333,0.0,de,3
Martin Huber,Martin Huber,PER,0.2333333333333333,0.0,de,3
Hanna Maliar,Hanna Maliar,PER,-0.2333333333333333,0.0,de,3
Wolodymyr Selensky,Wolodymyr Selensky,PER,-0.3333333333333333,0.0,de,3
Martin Griffiths,Martin Griffiths,PER,-0.2333333333333333,0.0,de,3
Carsten Breuer,Carsten Breuer,PER,0.0,0.6666666666666666,de,3
Anthony Blinken,Anthony Blinken,PER,0.0,0.0,de,3
Magdalena Andersson,Magdalena Andersson,PER,0.05833333333333333,0.0,de,3
Pavlo Kyrylenko,Pavlo Kyrylenko,PER,-1.0,0.0,de,3
Eric Schweitzer,Eric Schweitzer,PER,0.3333333333333333,0.0,de,3
Tschetschenenführer Kadyrow,Tschetschenenführer Kadyrow,PER,-0.6666666666666666,0.0,de,3
Vincent Warnery,Vincent Warnery,PER,0.0,0.0,de,3
Gerd Kommer,Gerd Kommer,PER,0.4666666666666666,0.0,de,3
Ulrike Malmendier,Ulrike Malmendier,PER,0.0,0.0,de,3
Thierry Meyssan,Thierry Meyssan,PER,0.3333333333333333,0.0,de,3
Franz Meurer,Franz Meurer,PER,0.0,0.0,de,3
Aileen Barratt,Aileen Barratt,PER,0.0,0.0,de,3
Christoph Wanner,Christoph Wanner,PER,0.6333333333333333,0.16666666666666666,de,3
Jewgenij Nuschin,Jewgenij Nuschin,PER,0.0,0.0,de,3
Alexander Dobrindt,Alexander Dobrindt,PER,0.0,0.3333333333333333,de,3
Jake Sullivan,Jake Sullivan,PER,-0.4666666666666666,0.0,de,3
Markus Krebber,Markus Krebber,PER,0.0,0.0,de,3
Gasspeicher Haidach,Gasspeicher Haidach,PER,0.0,0.0,de,3
Wolf Biermann,Wolf Biermann,PER,-0.21666666666666667,0.16666666666666666,de,3
Thorsten Giersch,Thorsten Giersch,PER,0.18888888888888888,0.1111111111111111,de,3
Florence Kasumba,Florence Kasumba,PER,0.0,0.0,de,3
Helmut Dietl,Helmut Dietl,PER,0.9,0.0,de,3
Lucas Maier,Lucas Maier,PER,0.0,0.0,de,3
Catherine Colonna,Catherine Colonna,PER,0.0,0.0,de,3
Oberbayerns Landräte,Oberbayerns Landräte,PER,0.0,1.0,de,2
Mark Aldanow,Mark Aldanow,PER,0.0,0.0,de,2
Agnieszka Brugger,Agnieszka Brugger,PER,0.0,0.0,de,2
Ex-Premier Bennett,Ex-Premier Bennett,PER,0.5,0.5,de,2
Oona Hathaway,Oona Hathaway,PER,-0.5,0.0,de,2
Dawid Kubacki,Dawid Kubacki,PER,0.0,0.0,de,2
Travis King,Travis King,PER,0.35,0.0,de,2
Zaniar Tondro,Zaniar Tondro,PER,-1.0,0.0,de,2
Ben Hodges,Ben Hodges,PER,0.0,0.0,de,2
Christian Gräff,Christian Gräff,PER,0.0,0.0,de,2
JP Morgan,JP Morgan,PER,0.35,0.5,de,2
Thomas Greminger,Thomas Greminger,PER,0.25,0.25,de,2
Dünne Schneeschichten,Dünne Schneeschichten,PER,1.0,0.0,de,2
Alexander Schallenberg,Alexander Schallenberg,PER,0.5,0.0,de,2
Bodo Ramelow,Bodo Ramelow,PER,0.0,0.0,de,2
Söldner-Chef Wagner,Söldner-Chef Wagner,PER,0.0,0.0,de,2
Titanc Cornerback,Titanc Cornerback,PER,0.0,0.0,de,2
Kreml Despot,Kreml Despot,PER,-0.175,0.25,de,2
Stéphane Courtois,Stéphane Courtois,PER,-0.35,0.0,de,2
Niall Ferguson,Niall Ferguson,PER,-0.35,0.0,de,2
Franz-Josef Overbeck,Franz-Josef Overbeck,PER,-0.07500000000000001,0.0,de,2
Ralf Patzelt,Ralf Patzelt,PER,1.0,0.0,de,2
Verteidigungsexpertin Ulrike Franke,Verteidigungsexpertin Ulrike Franke,PER,0.0,0.0,de,2
Matthias Warnig,Matthias Warnig,PER,0.0,0.0,de,2
Rolf Müzenich,Rolf Müzenich,PER,0.0,0.0,de,2
Christine Bela,Christine Bela,PER,0.0,0.0,de,2
Aykut Ö,Aykut Ö,PER,0.0,0.0,de,2
Alina Lipp,Alina Lipp,PER,0.0,0.0,de,2
Viktor Bedryk,Viktor Bedryk,PER,-0.5,0.0,de,2
Luiz Inacio Lula,Luiz Inacio Lula,PER,0.0,0.0,de,2
Benjamin Limbach,Benjamin Limbach,PER,-0.85,0.0,de,2
Edelkicker Isco,Edelkicker Isco,PER,0.0,0.0,de,2
Michail Saakaschwili,Michail Saakaschwili,PER,0.0,0.0,de,2
Venus Williams,Venus Williams,PER,0.0,0.0,de,2
Ulf Heitmüller,Ulf Heitmüller,PER,1.0,0.0,de,2
Lennard Kämna,Lennard Kämna,PER,1.0,0.0,de,2
Ruth Schöneberger,Ruth Schöneberger,PER,0.0,0.0,de,2
Ihor Kolomojskyj,Ihor Kolomojskyj,PER,0.35,0.0,de,2
Selahattin Demirtaş,Selahattin Demirtaş,PER,0.0,0.0,de,2
CIA-Chef Burns,CIA-Chef Burns,PER,0.0,0.0,de,2
Laute Bässe,Laute Bässe,PER,0.0,1.0,de,2
Wolodymyr Solkin,Wolodymyr Solkin,PER,0.0,0.0,de,2
Selenskyj bekrä,Selenskyj bekrä,PER,0.0,0.0,de,2
Thomas Tuchel,Thomas Tuchel,PER,0.0,0.0,de,2
Jan Oeftger,Jan Oeftger,PER,0.5,0.0,de,2
Seymour Hersh,Seymour Hersh,PER,0.0,0.0,de,2
Hatay Kirikhan,Hatay Kirikhan,PER,0.7,0.0,de,2
Robert Schwarz,Robert Schwarz,PER,0.7,0.0,de,2
Jean Asselborn,Jean Asselborn,PER,-0.35,0.0,de,2
Nachwachsendes Unterholz,Nachwachsendes Unterholz,PER,0.0,0.0,de,2
Mariusz Kaminski,Mariusz Kaminski,PER,0.0,0.0,de,2
DIW-Präsident Fratzscher,DIW-Präsident Fratzscher,PER,0.0,0.0,de,2
Kassenärzte-Chef Gassen,Kassenärzte-Chef Gassen,PER,-0.7,0.0,de,2
Christoph Peterseil,Christoph Peterseil,PER,0.0,0.0,de,2
Wirtschaftsminister Habeck,Wirtschaftsminister Habeck,PER,-1.0,0.0,de,2
Andrii Aloshyn,Andrii Aloshyn,PER,1.0,0.0,de,2
Hans-Werner Sinn,Hans-Werner Sinn,PER,0.0,0.0,de,2
Bruno Kahl,Bruno Kahl,PER,0.0,0.0,de,2
George Packer,George Packer,PER,0.15000000000000002,0.0,de,2
Sophie Passmann,Sophie Passmann,PER,1.0,0.0,de,2
Jörg Thadeusz,Jörg Thadeusz,PER,1.0,0.0,de,2
Steffen Bockhahn,Steffen Bockhahn,PER,-0.35,0.5,de,2
Alexander Gabuev,Alexander Gabuev,PER,0.0,0.0,de,2
Margarita Pavliuchenko,Margarita Pavliuchenko,PER,0.0,1.0,de,2
Azali Assoumani,Azali Assoumani,PER,0.35,0.0,de,2
Roman Luckscheiter,Roman Luckscheiter,PER,0.0,0.0,de,2
Top-Diplomat Wang Yi,Top-Diplomat Wang Yi,PER,-1.0,0.0,de,2
Jaynina Andrews,Jaynina Andrews,PER,0.0,0.0,de,2
Mark Zuckerbergs,Mark Zuckerbergs,PER,0.0,0.0,de,2
Mycle Schneider,Mycle Schneider,PER,0.0,0.0,de,2
Jekaterina Schulmann,Jekaterina Schulmann,PER,-0.5,0.0,de,2
Putin ++,Putin ++,PER,-0.5,0.0,de,2
Arnold Vaatz,Arnold Vaatz,PER,0.0,0.0,de,2
Wolfgang Vichtl,Wolfgang Vichtl,PER,0.0,0.0,de,2
Natalja Subarewitsch,Natalja Subarewitsch,PER,0.0,0.0,de,2
Anna Huryn,Anna Huryn,PER,0.0,0.0,de,2
Olivgrüner Hose,Olivgrüner Hose,PER,0.0,0.0,de,2
Superstar Cristiano Ronaldo,Superstar Cristiano Ronaldo,PER,0.0,0.0,de,2
Al Nassr,Al Nassr,PER,0.0,0.0,de,2
Putin Deutschland,Putin Deutschland,PER,0.0,0.0,de,2
Kiews Friedensvorschläge,Kiews Friedensvorschläge,PER,0.0,0.0,de,2
Torsten Heinrich,Torsten Heinrich,PER,0.0,0.0,de,2
Lukas Zigo,Lukas Zigo,PER,0.5,0.0,de,2
Svitlana Huryn,Svitlana Huryn,PER,0.0,0.0,de,2
nan Österreich,nan Österreich,PER,0.0,0.0,de,2
Klaudia Tanner,Klaudia Tanner,PER,0.0,0.0,de,2
Ljudmila Ulitzkaja,Ljudmila Ulitzkaja,PER,0.0,0.0,de,2
Rainer Winkler,Rainer Winkler,PER,-0.5,0.0,de,2
Martin Meissner,Martin Meissner,PER,0.25,0.25,de,2
Michael Wendler,Michael Wendler,PER,0.0,0.0,de,2
Laura Müller,Laura Müller,PER,0.0,0.0,de,2
Susanne Klatten,Susanne Klatten,PER,0.0,0.0,de,2
Ingo Nathusius,Ingo Nathusius,PER,0.0,0.0,de,2
Viktor Solotow,Viktor Solotow,PER,0.0,0.0,de,2
Brigitte Beck,Brigitte Beck,PER,0.0,0.0,de,2
Wolfgang Schäuble,Wolfgang Schäuble,PER,0.5,0.0,de,2
Michael Lewis,Michael Lewis,PER,0.175,0.25,de,2
Bryn Kenney,Bryn Kenney,PER,0.35,0.5,de,2
Rad-Profi Rüdiger Selig,Rad-Profi Rüdiger Selig,PER,0.7,0.0,de,2
Fritz Vahrenholt,Fritz Vahrenholt,PER,-0.5,0.0,de,2
Galia Ackerman,Galia Ackerman,PER,-0.35,0.0,de,2
Krisen-Experte Frank Roselieb,Krisen-Experte Frank Roselieb,PER,0.425,0.0,de,2
Konstantin Kisin,Konstantin Kisin,PER,0.0,0.0,de,2
Harrison Ford,Harrison Ford,PER,0.425,0.0,de,2
Navid Kermani,Navid Kermani,PER,-1.0,0.0,de,2
Anke Rehlinger,Anke Rehlinger,PER,0.0,0.5,de,2
Denis Buntic,Denis Buntic,PER,0.0,0.0,de,2
Sarah Müri,Sarah Müri,PER,0.35,0.0,de,2
Eli Cohen,Eli Cohen,PER,0.0,0.0,de,2
Tucker Carlson,Tucker Carlson,PER,-0.35,0.0,de,2
Megan Rapinoe,Megan Rapinoe,PER,1.0,0.0,de,2
Kreml-Botschafter Anatoli Antonow,Kreml-Botschafter Anatoli Antonow,PER,0.0,0.0,de,2
Aljona Popowa,Aljona Popowa,PER,0.0,0.0,de,2
Peter Eitel,Peter Eitel,PER,-0.575,0.0,de,2
Ernst Prost,Ernst Prost,PER,0.0,0.0,de,2
John Paul,John Paul,PER,0.0,0.0,de,2
Roman Abramowitsch,Roman Abramowitsch,PER,-0.5,0.0,de,2
Georg Thiel,Georg Thiel,PER,0.0,0.0,de,2
Tschetschenenchef Kadyrow,Tschetschenenchef Kadyrow,PER,-0.15000000000000002,0.0,de,2
Sarah Werner,Sarah Werner,PER,0.35,0.5,de,2
Oleg Orlow,Oleg Orlow,PER,0.35,0.0,de,2
Chuck Schumer,Chuck Schumer,PER,-0.35,0.0,de,2
De Croo,De Croo,PER,0.0,0.0,de,2
Olaf Scholz Putin,Olaf Scholz Putin,PER,0.0,0.0,de,2
Charlie Cane,Charlie Cane,PER,0.5,0.5,de,2
Jalal J,Jalal J,PER,0.5,0.0,de,2
Clemens Baumgärtner,Clemens Baumgärtner,PER,0.0,0.0,de,2
Werner Schulz,Werner Schulz,PER,0.0,0.0,de,2
Imran Kahn,Imran Kahn,PER,0.0,0.0,de,2
Frank Schäffler,Frank Schäffler,PER,0.7,0.0,de,2
Christopher Nolan,Christopher Nolan,PER,0.425,0.0,de,2
Gasspeicher-Verband Ines,Gasspeicher-Verband Ines,PER,0.15000000000000002,0.0,de,2
Willy Wonka,Willy Wonka,PER,0.7749999999999999,0.0,de,2
Iga Swiatek,Iga Swiatek,PER,0.0,0.0,de,2
Susanne Stephan,Susanne Stephan,PER,0.0,0.0,de,2
Ihor Muraschow,Ihor Muraschow,PER,0.0,0.0,de,2
Aleksandar Sarovic,Aleksandar Sarovic,PER,0.0,0.0,de,2
Erdoans Türkei,Erdoans Türkei,PER,0.0,0.0,de,2
Leon Pasch,Leon Pasch,PER,0.0,0.0,de,2
Diether Dehm,Diether Dehm,PER,0.0,0.0,de,2
Robert Kalinak,Robert Kalinak,PER,0.0,0.0,de,2
Sam Bankman-Fried,Sam Bankman-Fried,PER,-0.85,0.0,de,2
Merkel-Berater Christoph Heusgen,Merkel-Berater Christoph Heusgen,PER,-0.35,0.0,de,2
Ex-Kanzlerin Merkel,Ex-Kanzlerin Merkel,PER,0.0,0.0,de,2
Jaione Camborda,Jaione Camborda,PER,0.0,0.0,de,2
Thorsten Frei,Thorsten Frei,PER,0.7,0.0,de,2
John Kenneth Galbraith,John Kenneth Galbraith,PER,-0.016666666666666663,0.16666666666666666,de,2
Manuel Fettner,Manuel Fettner,PER,0.0,0.0,de,2
Niklas Golitschek,Niklas Golitschek,PER,1.0,0.0,de,2
Ex-NATO-General Domröse,Ex-NATO-General Domröse,PER,0.0,0.0,de,2
Heinz Hilgers,Heinz Hilgers,PER,0.0,0.0,de,2
Benedikt XVI,Benedikt XVI,PER,0.0,0.0,de,2
Manuel Neuer,Manuel Neuer,PER,0.0,0.0,de,2
Norman Volker Franz,Norman Volker Franz,PER,0.0,0.0,de,2
Frank Gaudlitz,Frank Gaudlitz,PER,0.0,0.0,de,2
Michael Müller,Michael Müller,PER,0.0,0.5,de,2
Resilienz Putins,Resilienz Putins,PER,0.7,0.0,de,2
Timothée Chalamet,Timothée Chalamet,PER,0.7749999999999999,0.0,de,2
Tomer Dotan-Dreyfus,Tomer Dotan-Dreyfus,PER,0.5,0.0,de,2
Nancy Faesers Plänen,Nancy Faesers Plänen,PER,0.0,0.0,de,2
Hanna Hopkalo,Hanna Hopkalo,PER,-0.425,0.0,de,2
Nachhaltige Aktienrente,Nachhaltige Aktienrente,PER,1.0,0.0,de,2
Franz Heitmeier,Franz Heitmeier,PER,0.0,0.8,de,2
Martin Selmayr,Martin Selmayr,PER,0.0,0.0,de,2
Boris Rhein,Boris Rhein,PER,0.35,0.0,de,2
Achim Greser,Achim Greser,PER,0.0,0.5,de,2
Heribert Lenz,Heribert Lenz,PER,0.0,0.5,de,2
Helmut Ertl,Helmut Ertl,PER,0.35,0.0,de,2
Jan Osintsev,Jan Osintsev,PER,-0.35,0.0,de,2
Ben Kauler,Ben Kauler,PER,-0.35,0.0,de,2
Katrin Dittrich,Katrin Dittrich,PER,0.0,1.0,de,2
Radosław Sikorski,Radosław Sikorski,PER,-0.5,0.0,de,2
Wolfgang Richter,Wolfgang Richter,PER,0.35,0.0,de,2
Bridget Brink,Bridget Brink,PER,0.35,0.0,de,2
Hendrik Ebert,Hendrik Ebert,PER,0.0,0.0,de,2
Ulf Kristersson,Ulf Kristersson,PER,0.5,0.0,de,2
Pamela Rendi-Wagner,Pamela Rendi-Wagner,PER,-0.35,0.0,de,2
Anton Räthel,Anton Räthel,PER,0.0,0.0,de,2
Dmitri Muratow,Dmitri Muratow,PER,-1.0,0.0,de,2
Michael Denneborg,Michael Denneborg,PER,0.6999999999999998,0.0,de,2
Helena Gries,Helena Gries,PER,0.0,0.0,de,2
Wolodymr Selenskyj,Wolodymr Selenskyj,PER,0.0,0.0,de,2
Putin Energielieferungen,Putin Energielieferungen,PER,0.7,0.0,de,2
Zauderlehrling Scholz,Zauderlehrling Scholz,PER,0.15000000000000002,0.0,de,2
Ralf Stegner,Ralf Stegner,PER,0.6,0.32,de,2
Axel Wolfsgruber,Axel Wolfsgruber,PER,0.3,0.16,de,2
Dmitri Pesk,Dmitri Pesk,PER,0.0,0.0,de,2
Susanne Raab,Susanne Raab,PER,0.0,0.0,de,2
Markus Mörl,Markus Mörl,PER,0.0,0.0,de,2
Falko Liecke,Falko Liecke,PER,0.5,0.0,de,2
CIA-Direktor Burns,CIA-Direktor Burns,PER,0.0,0.0,de,2
Irina Osipova,Irina Osipova,PER,1.0,0.0,de,2
Wilfried Jilge,Wilfried Jilge,PER,0.0,0.0,de,2
Jakob Falkner,Jakob Falkner,PER,0.0,0.0,de,2
Aleš Šteger,Aleš Šteger,PER,0.0,0.0,de,2
Nestor Shufrych,Nestor Shufrych,PER,-1.0,0.0,de,2
Franz von Hunoltstein,Franz von Hunoltstein,PER,0.0,0.0,de,2
Wolodymyr Selenskij,Wolodymyr Selenskij,PER,0.0,0.0,de,2
Christoph Butterwegge,Christoph Butterwegge,PER,0.0,0.0,de,2
Jörg Pilawa,Jörg Pilawa,PER,0.0,0.0,de,2
Wladimir Put,Wladimir Put,PER,0.5,0.0,de,2
Wolfgang Schmidt,Wolfgang Schmidt,PER,0.0,0.0,de,2
Karin Kneissl,Karin Kneissl,PER,-0.35,0.0,de,2
Sergej Mardan,Sergej Mardan,PER,0.5,0.0,de,2
Lawrow +++ Rumänien,Lawrow +++ Rumänien,PER,0.35,0.0,de,2
Ex-UN-Richter Schomburg,Ex-UN-Richter Schomburg,PER,0.0,0.0,de,2
Annalena Baerbocks Werte-Außenpolitik,Annalena Baerbocks Werte-Außenpolitik,PER,-1.0,0.0,de,2
Michael Vassiliadis,Michael Vassiliadis,PER,0.0,0.0,de,2
Renata Alt,Renata Alt,PER,0.0,0.0,de,2
Javier Milei,Javier Milei,PER,0.0,0.0,de,2
Paul Brix,Paul Brix,PER,0.0,0.0,de,2
Putin Methode,Putin Methode,PER,-1.0,0.0,de,2
Scholz der Ukraine,Scholz der Ukraine,PER,0.0,0.0,de,2
Stoltenberg Nägel,Stoltenberg Nägel,PER,0.0,0.0,de,2
Charles Dickens,Charles Dickens,PER,0.35,0.0,de,2
Kai Pfaffenbach,Kai Pfaffenbach,PER,0.0,0.0,de,2
Ina Ruck,Ina Ruck,PER,0.35,0.0,de,2
CIA-Chef William Burns,CIA-Chef William Burns,PER,0.5,0.0,de,2
Ibrahim O,Ibrahim O,PER,0.0,0.0,de,2
Leroy Sané,Leroy Sané,PER,-0.925,0.0,de,2
Peter Brandt,Peter Brandt,PER,0.6,0.0,de,2
Jamie Carragher,Jamie Carragher,PER,0.0,0.0,de,2
Anthony Joshua,Anthony Joshua,PER,0.175,0.25,de,2
Aleksandr Orlow,Aleksandr Orlow,PER,0.5833333333333333,0.16666666666666666,de,2
Gregor Peter Schmitz,Gregor Peter Schmitz,PER,-0.5,0.0,de,2
Schoigu +++,Schoigu +++,PER,0.0,0.0,de,2
Igor Kobsew,Igor Kobsew,PER,0.0,0.0,de,2
Luiz Inacio Lula da Silva,Luiz Inacio Lula da Silva,PER,0.0,0.0,de,2
Jens Siegert,Jens Siegert,PER,-0.35,0.0,de,2
Nico Lange,Nico Lange,PER,-0.25,0.0,de,2
Tara Reade,Tara Reade,PER,0.0,0.0,de,2
Sadio Mané,Sadio Mané,PER,-0.925,0.0,de,2
Bundesentwicklungsministerin Schulze,Bundesentwicklungsministerin Schulze,PER,0.0,0.0,de,2
